episode,step,reward
99,10,0.514418
99,11,0.468580
99,12,0.479498
99,13,0.453081
99,14,0.492443
99,15,0.443856
100,1,0.493109
100,2,0.513599
100,3,0.572094
100,4,0.465769
100,5,0.470342
100,6,0.462969
100,7,0.439871
100,8,0.476378
100,9,0.485552
100,10,0.531812
100,11,0.519551
100,12,0.504236
100,13,0.525622
100,14,0.499187
100,15,0.449153
101,1,0.489005
101,2,0.510891
101,3,0.518355
101,4,0.526359
101,5,0.492524
101,6,0.294895
101,7,0.472086
101,8,0.449738
101,9,0.503550
101,10,0.324029
101,11,0.339646
101,12,0.489112
101,13,0.474650
101,14,0.475731
101,15,0.574338
102,1,0.512167
102,2,0.489292
102,3,0.306372
102,4,0.476326
102,5,0.506369
102,6,0.488537
102,7,0.489141
102,8,0.477738
102,9,0.492511
102,10,0.487809
102,11,0.534622
102,12,0.462800
102,13,0.492387
102,14,0.498815
102,15,0.492445
103,1,0.445859
103,2,0.508753
103,3,0.507591
